marca|modelo|categoria|precio_mxn|rango|combustible|transmision|url
Suzuki|Suzuki Swift Sport Final Edition BoosterJet GLX|Hatchback|429990.0|$400,000 – $449,999|Gasolina|automática 6 velocidades|https://www.autocosmos.com.mx/catalogo/2025/suzuki/swift-sport-final-edition/boosterjet-glx/172903
Tesla|Tesla Cybertruck Single Motor RWD|SUV||No disponible|eléctrico|automática|https://www.autocosmos.com.mx/catalogo/2024/tesla/cybertruck/single-motor-rwd/171770
Tesla|Tesla Model 3 Autonomía Estándar Plus|Sedán||No disponible|eléctrico|automática|https://www.autocosmos.com.mx/catalogo/2021/tesla/model-3/autonomia-estandar-plus/168696
Tesla|Tesla Model 3 Autonomía Mayor AWD|Sedán||No disponible|eléctrico|automática|https://www.autocosmos.com.mx/catalogo/2021/tesla/model-3/autonomia-mayor-awd/168697
Tesla|Tesla Model 3 Performance AWD|Sedán||No disponible|eléctrico|automática|https://www.autocosmos.com.mx/catalogo/2021/tesla/model-3/performance-awd/168698
Tesla|Tesla Model S Long Range Plus|Sedán||No disponible|eléctrico|automática|https://www.autocosmos.com.mx/catalogo/2020/tesla/model-s/long-range-plus/166171
Tesla|Tesla Model S Performance|Sedán||No disponible|eléctrico|automática|https://www.autocosmos.com.mx/catalogo/2020/tesla/model-s/performance/166172
Tesla|Tesla Model X Long Range Plus|SUV||No disponible|eléctrico|automática|https://www.autocosmos.com.mx/catalogo/2022/tesla/model-x/long-range-plus/168695
Tesla|Tesla Model Y Autonomía Mayor|Hatchback||No disponible|eléctrico|automática|https://www.autocosmos.com.mx/catalogo/2022/tesla/model-y/autonomia-mayor/168691
Tesla|Tesla Model Y Peformance|Hatchback||No disponible|eléctrico|automática|https://www.autocosmos.com.mx/catalogo/2022/tesla/model-y/peformance/168692
Toyota|Toyota 4Runner HEV Limited|SUV||No disponible|Gasolina - Eléctrico|automática 8 velocidades|https://www.autocosmos.com.mx/catalogo/2025/toyota/4runner-hev/limited/172685
Toyota|Toyota Avanza LE|Minivan|356200.0|$350,000 – $399,999|Gasolina|manual 5 velocidades|https://www.autocosmos.com.mx/catalogo/2025/toyota/avanza/le/171960
Toyota|Toyota Avanza XLE Aut|Minivan|389400.0|$350,000 – $399,999|Gasolina|automática 7 velocidades con modo manual|https://www.autocosmos.com.mx/catalogo/2025/toyota/avanza/xle-aut/171961
Toyota|Toyota Camry HEV LE|Sedán|612900.0|$600,000 – $649,999|Gasolina - Eléctrico|automática secuencial 6 velocidades|https://www.autocosmos.com.mx/catalogo/2025/toyota/camry-hev/le/171435
Toyota|Toyota Camry HEV XSE|Sedán|692900.0|$650,000 – $699,999|Gasolina - Eléctrico|automática secuencial 6 velocidades|https://www.autocosmos.com.mx/catalogo/2025/toyota/camry-hev/xse/171436
Toyota|Toyota Camry HEV XSE Bitono|Sedán|702900.0|$700,000 – $749,999|Gasolina - Eléctrico|automática secuencial 6 velocidades|https://www.autocosmos.com.mx/catalogo/2025/toyota/camry-hev/xse-bitono/171437
Toyota|Toyota Camry HEV XLE|Sedán|747900.0|$700,000 – $749,999|Gasolina - Eléctrico|automática secuencial 6 velocidades|https://www.autocosmos.com.mx/catalogo/2025/toyota/camry-hev/xle/171438
Toyota|Toyota Corolla Base Aut|Sedán|421100.0|$400,000 – $449,999|Gasolina|automática CVT|https://www.autocosmos.com.mx/catalogo/2024/toyota/corolla/base-aut/171958
Toyota|Toyota Corolla LE Aut|Sedán|451100.0|$450,000 – $499,999|Gasolina|automática CVT|https://www.autocosmos.com.mx/catalogo/2024/toyota/corolla/le-aut/171959
Toyota|Toyota Corolla XLE Aut|Sedán|509900.0|$500,000 – $549,999|Gasolina|automática CVT|https://www.autocosmos.com.mx/catalogo/2024/toyota/corolla/xle-aut/171940
Toyota|Toyota Corolla SE Aut|Sedán|529900.0|$500,000 – $549,999|Gasolina|automática CVT|https://www.autocosmos.com.mx/catalogo/2024/toyota/corolla/se-aut/171941
Toyota|Toyota Corolla Cross LE|SUV|544000.0|$500,000 – $549,999|Gasolina|automática 10 velocidades|https://www.autocosmos.com.mx/catalogo/2025/toyota/corolla-cross/le/172932
Toyota|Toyota Corolla Cross XLE|SUV|614900.0|$600,000 – $649,999|Gasolina|automática 10 velocidades|https://www.autocosmos.com.mx/catalogo/2025/toyota/corolla-cross/xle/172933
Toyota|Toyota Corolla Cross HEV LE|SUV|606900.0|$600,000 – $649,999|Gasolina - Eléctrico|automática 10 velocidades|https://www.autocosmos.com.mx/catalogo/2024/toyota/corolla-cross-hev/le/171087
Toyota|Toyota Corolla HEV LE|Sedán|504700.0|$500,000 – $549,999|Gasolina - Eléctrico|automática CVT 8 Velocidades|https://www.autocosmos.com.mx/catalogo/2024/toyota/corolla-hev/le/171085
Toyota|Toyota GR Yaris Circuit Package|Coupé|854600.0|$850,000 – $899,999|Gasolina|manual 6 velocidades|https://www.autocosmos.com.mx/catalogo/2025/toyota/gr-yaris/circuit-package/172204
Toyota|Toyota Hiace Ventanas|Minivan|700700.0|$700,000 – $749,999|Gasolina|manual 6 velocidades|https://www.autocosmos.com.mx/catalogo/2025/toyota/hiace/ventanas/172821
Toyota|Toyota Hiace Panel|Minivan|727500.0|$700,000 – $749,999|Diésel|manual 6 velocidades|https://www.autocosmos.com.mx/catalogo/2025/toyota/hiace/panel/172822
Toyota|Toyota Hiace 12 Pasajeros|Minivan|799900.0|$750,000 – $799,999|Gasolina|manual 6 velocidades|https://www.autocosmos.com.mx/catalogo/2025/toyota/hiace/12-pasajeros/172823
Toyota|Toyota Highlander HEV LE|SUV|887700.0|$850,000 – $899,999|Gasolina - Eléctrico|automática 6 velocidades|https://www.autocosmos.com.mx/catalogo/2024/toyota/highlander-hev/le/171279
Toyota|Toyota Highlander HEV XLE|SUV|945700.0|$900,000 – $949,999|Gasolina - Eléctrico|automática 6 velocidades|https://www.autocosmos.com.mx/catalogo/2024/toyota/highlander-hev/xle/171281
Toyota|Toyota Highlander HEV Nightshade|SUV|980800.0|$950,000 – $999,999|Gasolina - Eléctrico|automática 6 velocidades|https://www.autocosmos.com.mx/catalogo/2024/toyota/highlander-hev/nightshade/171282
Toyota|Toyota Highlander HEV Limited|SUV|1012700.0|$1,000,000 – $1,049,999|Gasolina - Eléctrico|automática 6 velocidades|https://www.autocosmos.com.mx/catalogo/2024/toyota/highlander-hev/limited/171280
Toyota|Toyota Hilux Chasis Cabina|Pick Up|495400.0|$450,000 – $499,999|Gasolina|manual 5 velocidades|https://www.autocosmos.com.mx/catalogo/2025/toyota/hilux/chasis-cabina/172232
Toyota|Toyota Hilux Cabina Doble Base|Pick Up|542200.0|$500,000 – $549,999|Gasolina|manual 5 velocidades|https://www.autocosmos.com.mx/catalogo/2025/toyota/hilux/cabina-doble-base/172235
Toyota|Toyota Hilux Cabina Doble SR|Pick Up|587100.0|$550,000 – $599,999|Gasolina|manual 5 velocidades|https://www.autocosmos.com.mx/catalogo/2025/toyota/hilux/cabina-doble-sr/172233
Toyota|Toyota Hilux Cabina Doble Diésel|Pick Up|670200.0|$650,000 – $699,999|Diésel|manual 6 velocidades|https://www.autocosmos.com.mx/catalogo/2025/toyota/hilux/cabina-doble-diesel/172234
Toyota|Toyota Hilux Diésel Aut MHEV|Pick Up|812700.0|$800,000 – $849,999|Diésel|automática 6 velocidades|https://www.autocosmos.com.mx/catalogo/2025/toyota/hilux/diesel-aut-mhev/172231
Toyota|Toyota Prius Base|Hatchback|506700.0|$500,000 – $549,999|Gasolina - Eléctrico|automática CVT 8 Velocidades|https://www.autocosmos.com.mx/catalogo/2026/toyota/prius/base/172930
Toyota|Toyota Prius Premium|Hatchback|580800.0|$550,000 – $599,999|Gasolina - Eléctrico|automática CVT 8 Velocidades|https://www.autocosmos.com.mx/catalogo/2026/toyota/prius/premium/172931
Toyota|Toyota Raize XLE|SUV|379400.0|$350,000 – $399,999|Gasolina|manual 5 velocidades|https://www.autocosmos.com.mx/catalogo/2025/toyota/raize/xle/171901
Toyota|Toyota Raize XLE Aut|SUV|395400.0|$350,000 – $399,999|Gasolina|automática CVT|https://www.autocosmos.com.mx/catalogo/2025/toyota/raize/xle-aut/171902
Toyota|Toyota Raize XLE Aut Bi-Tono|SUV|401400.0|$400,000 – $449,999|Gasolina|automática CVT|https://www.autocosmos.com.mx/catalogo/2025/toyota/raize/xle-aut-bi-tono/171903
Toyota|Toyota RAV4 LE|SUV|577100.0|$550,000 – $599,999|Gasolina|automática 8 velocidades|https://www.autocosmos.com.mx/catalogo/2025/toyota/rav4/le/172687
Toyota|Toyota RAV4 XLE|SUV|625200.0|$600,000 – $649,999|Gasolina|automática 8 velocidades|https://www.autocosmos.com.mx/catalogo/2025/toyota/rav4/xle/172688
Toyota|Toyota RAV4 Adventure|SUV|682800.0|$650,000 – $699,999|Gasolina|automática 8 velocidades|https://www.autocosmos.com.mx/catalogo/2025/toyota/rav4/adventure/172689
Toyota|Toyota RAV4 Limited|SUV|742100.0|$700,000 – $749,999|Gasolina|automática 8 velocidades|https://www.autocosmos.com.mx/catalogo/2025/toyota/rav4/limited/172690
Toyota|Toyota RAV4 HEV Limited|SUV|816800.0|$800,000 – $849,999|Gasolina - Eléctrico|automática CVT 8 Velocidades|https://www.autocosmos.com.mx/catalogo/2025/toyota/rav4-hev/limited/172686
Toyota|Toyota Sequoia HEV Limited|SUV|1710000.0|Más de $1,200,000|Gasolina - Eléctrico|automática 10 velocidades|https://www.autocosmos.com.mx/catalogo/2025/toyota/sequoia-hev/limited/171840
Toyota|Toyota Sequoia HEV Platinum|SUV|1876100.0|Más de $1,200,000|Gasolina - Eléctrico|automática 10 velocidades|https://www.autocosmos.com.mx/catalogo/2025/toyota/sequoia-hev/platinum/171842
Toyota|Toyota Sienna HEV LE|Minivan|945600.0|$900,000 – $949,999|Gasolina - Eléctrico|automática 6 velocidades|https://www.autocosmos.com.mx/catalogo/2025/toyota/sienna-hev/le/172768
Toyota|Toyota Sienna HEV XLE|Minivan|1002300.0|$1,000,000 – $1,049,999|Gasolina - Eléctrico|automática 6 velocidades|https://www.autocosmos.com.mx/catalogo/2025/toyota/sienna-hev/xle/172769
Toyota|Toyota Sienna HEV XSE|Minivan|1095000.0|$1,050,000 – $1,099,999|Gasolina - Eléctrico|automática 6 velocidades|https://www.autocosmos.com.mx/catalogo/2025/toyota/sienna-hev/xse/172770
Toyota|Toyota Sienna HEV Platinum|Minivan|1155300.0|$1,150,000 – $1,199,999|Gasolina - Eléctrico|automática 6 velocidades|https://www.autocosmos.com.mx/catalogo/2025/toyota/sienna-hev/platinum/172771
Toyota|Toyota Supra GR|Coupé|1508900.0|Más de $1,200,000|Gasolina|automática 8 velocidades|https://www.autocosmos.com.mx/catalogo/2025/toyota/supra/gr/171853
Toyota|Toyota Supra Especial Azul|Coupé|1518600.0|Más de $1,200,000|Gasolina|automática 8 velocidades|https://www.autocosmos.com.mx/catalogo/2025/toyota/supra/especial-azul/171852
Toyota|Toyota Supra Especial Gris Mate|Coupé|1549300.0|Más de $1,200,000|Gasolina|automática 8 velocidades|https://www.autocosmos.com.mx/catalogo/2025/toyota/supra/especial-gris-mate/171851
Toyota|Toyota Tacoma SR 4x2|Pick Up|777900.0|$750,000 – $799,999|Gasolina|automática 8 velocidades|https://www.autocosmos.com.mx/catalogo/2024/toyota/tacoma/sr-4x2/171137
Toyota|Toyota Tacoma SR 4x4|Pick Up|847900.0|$800,000 – $849,999|Gasolina|automática 8 velocidades|https://www.autocosmos.com.mx/catalogo/2024/toyota/tacoma/sr-4x4/171138
Toyota|Toyota Tacoma TRD Sport 4x2|Pick Up|909600.0|$900,000 – $949,999|Gasolina|automática 8 velocidades|https://www.autocosmos.com.mx/catalogo/2024/toyota/tacoma/trd-sport-4x2/171139
Toyota|Toyota Tacoma TRD Sport 4x4|Pick Up|979600.0|$950,000 – $999,999|Gasolina|automática 8 velocidades|https://www.autocosmos.com.mx/catalogo/2024/toyota/tacoma/trd-sport-4x4/171140
Toyota|Toyota Tacoma HEV TRD Sport Premium 4x4|Pick Up|1165900.0|$1,150,000 – $1,199,999|Gasolina - Eléctrico|automática 8 velocidades|https://www.autocosmos.com.mx/catalogo/2025/toyota/tacoma-hev/trd-sport-premium-4x4/172156
Toyota|Toyota Tacoma HEV TRD PRO|Pick Up|1389900.0|Más de $1,200,000|Gasolina - Eléctrico|automática 8 velocidades|https://www.autocosmos.com.mx/catalogo/2025/toyota/tacoma-hev/trd-pro/172157
Toyota|Toyota Tundra HEV Limited|Pick Up|1486000.0|Más de $1,200,000|Gasolina - Eléctrico|automática 10 velocidades|https://www.autocosmos.com.mx/catalogo/2025/toyota/tundra-hev/limited/171835
Toyota|Toyota Tundra HEV TRD Off Road|Pick Up|1512200.0|Más de $1,200,000|Gasolina - Eléctrico|automática 10 velocidades|https://www.autocosmos.com.mx/catalogo/2025/toyota/tundra-hev/trd-off-road/171836
Toyota|Toyota Tundra HEV Platinum|Pick Up|1652500.0|Más de $1,200,000|Gasolina - Eléctrico|automática 10 velocidades|https://www.autocosmos.com.mx/catalogo/2025/toyota/tundra-hev/platinum/171837
Toyota|Toyota Tundra HEV TRD Pro|Pick Up|1687400.0|Más de $1,200,000|Gasolina - Eléctrico|automática 10 velocidades|https://www.autocosmos.com.mx/catalogo/2025/toyota/tundra-hev/trd-pro/171838
Toyota|Toyota Yaris Base Aut|Hatchback|316400.0|$300,000 – $349,999|Gasolina|automática CVT|https://www.autocosmos.com.mx/catalogo/2025/toyota/yaris/base-aut/171955
Toyota|Toyota Yaris S|Hatchback|346900.0|$300,000 – $349,999|Gasolina|manual 5 velocidades|https://www.autocosmos.com.mx/catalogo/2025/toyota/yaris/s/171956
Toyota|Toyota Yaris S Aut|Hatchback|373200.0|$350,000 – $399,999|Gasolina|automática CVT|https://www.autocosmos.com.mx/catalogo/2025/toyota/yaris/s-aut/171957
Toyota|Toyota Yaris Sedán Base|Sedán|317600.0|$300,000 – $349,999|Gasolina|manual 5 velocidades|https://www.autocosmos.com.mx/catalogo/2025/toyota/yaris-sedan/base/171946
Toyota|Toyota Yaris Sedán Base Aut|Sedán|332600.0|$300,000 – $349,999|Gasolina|automática CVT|https://www.autocosmos.com.mx/catalogo/2025/toyota/yaris-sedan/base-aut/171951
Toyota|Toyota Yaris Sedán S|Sedán|342700.0|$300,000 – $349,999|Gasolina|manual 5 velocidades|https://www.autocosmos.com.mx/catalogo/2025/toyota/yaris-sedan/s/171952
Toyota|Toyota Yaris Sedán S Aut|Sedán|357700.0|$350,000 – $399,999|Gasolina|automática CVT|https://www.autocosmos.com.mx/catalogo/2025/toyota/yaris-sedan/s-aut/171953
Toyota|Toyota Yaris Sedán S Aut Hi|Sedán|392700.0|$350,000 – $399,999|Gasolina|automática CVT|https://www.autocosmos.com.mx/catalogo/2025/toyota/yaris-sedan/s-aut-hi/171954
Volkswagen|2025|Pick Up||No disponible|Gasolina|automática 10 velocidades|https://www.autocosmos.com.mx/catalogo/2025/volkswagen/amarok/life-gasolina/172793
Volkswagen|Volkswagen Amarok Life Diésel|Pick Up|869000.0|$850,000 – $899,999|Diésel|automática 6 velocidades|https://www.autocosmos.com.mx/catalogo/2025/volkswagen/amarok/life-diesel/172792
Volkswagen|Volkswagen Amarok Life Gasolina (tirón de arrastre)|Pick Up|876577.0|$850,000 – $899,999|Gasolina|automática 10 velocidades|https://www.autocosmos.com.mx/catalogo/2025/volkswagen/amarok/life-gasolina-tiron-de-arrastre/172795
Volkswagen|Volkswagen Amarok Life Diésel (tirón de arrastre)|Pick Up|886577.0|$850,000 – $899,999|Diésel|automática 6 velocidades|https://www.autocosmos.com.mx/catalogo/2025/volkswagen/amarok/life-diesel-tiron-de-arrastre/172794
Volkswagen|Volkswagen Amarok Diésel Panamericana (tirón de arrastre)|Pick Up|900557.0|$900,000 – $949,999|Diésel|automática 10 velocidades|https://www.autocosmos.com.mx/catalogo/2025/volkswagen/amarok/diesel-panamericana-tiron-de-arrastre/172784
Volkswagen|Volkswagen Amarok Diésel Aventura (tirón de arrastre)|Pick Up|975220.0|$950,000 – $999,999|Diésel|automática 10 velocidades|https://www.autocosmos.com.mx/catalogo/2025/volkswagen/amarok/diesel-aventura-tiron-de-arrastre/172783
Volkswagen|Volkswagen Amarok Style Diésel Aut|Pick Up|999999.0|$950,000 – $999,999|Diésel|automática 6 velocidades|https://www.autocosmos.com.mx/catalogo/2025/volkswagen/amarok/style-diesel-aut/172791
Volkswagen|Volkswagen Amarok Style Diésel Aut (tirón de arrastre)|Pick Up|1016577.0|$1,000,000 – $1,049,999|Diésel|automática 6 velocidades|https://www.autocosmos.com.mx/catalogo/2025/volkswagen/amarok/style-diesel-aut-tiron-de-arrastre/172790
Volkswagen|2024|Pick Up||No disponible|Gasolina|automática 10 velocidades|https://www.autocosmos.com.mx/catalogo/2024/volkswagen/amarok/life-gasolina/172785
Volkswagen|Volkswagen Amarok Life Diésel|Pick Up|868000.0|$850,000 – $899,999|Diésel|automática 6 velocidades|https://www.autocosmos.com.mx/catalogo/2024/volkswagen/amarok/life-diesel/172786
Volkswagen|Volkswagen Amarok Life Gasolina (tirón de arrastre)|Pick Up|875577.0|$850,000 – $899,999|Gasolina|automática 10 velocidades|https://www.autocosmos.com.mx/catalogo/2024/volkswagen/amarok/life-gasolina-tiron-de-arrastre/171772
Volkswagen|Volkswagen Amarok Life Diésel (tirón de arrastre)|Pick Up|885577.0|$850,000 – $899,999|Diésel|automática 6 velocidades|https://www.autocosmos.com.mx/catalogo/2024/volkswagen/amarok/life-diesel-tiron-de-arrastre/171771
Volkswagen|Volkswagen Amarok Style Gasolina Aut|Pick Up|929000.0|$900,000 – $949,999|Gasolina|automática 10 velocidades|https://www.autocosmos.com.mx/catalogo/2024/volkswagen/amarok/style-gasolina-aut/172787
Volkswagen|Volkswagen Amarok Style Diésel Aut|Pick Up|939000.0|$900,000 – $949,999|Diésel|automática 6 velocidades|https://www.autocosmos.com.mx/catalogo/2024/volkswagen/amarok/style-diesel-aut/172788
Volkswagen|Volkswagen Amarok Style Gasolina Aut (tirón de arrastre)|Pick Up|946576.0|$900,000 – $949,999|Gasolina|automática 10 velocidades|https://www.autocosmos.com.mx/catalogo/2024/volkswagen/amarok/style-gasolina-aut-tiron-de-arrastre/171775
Volkswagen|Volkswagen Amarok Style Diésel Aut (tirón de arrastre)|Pick Up|956577.0|$950,000 – $999,999|Diésel|automática 6 velocidades|https://www.autocosmos.com.mx/catalogo/2024/volkswagen/amarok/style-diesel-aut-tiron-de-arrastre/171773
Volkswagen|Volkswagen Amarok Style Diésel Aut 210hp|Pick Up|979000.0|$950,000 – $999,999|Diésel|automática 10 velocidades|https://www.autocosmos.com.mx/catalogo/2024/volkswagen/amarok/style-diesel-aut-210hp/172789
Volkswagen|Volkswagen Amarok Style Diésel Aut 210hp (tirón de arrastre)|Pick Up|996577.0|$950,000 – $999,999|Diésel|automática 10 velocidades|https://www.autocosmos.com.mx/catalogo/2024/volkswagen/amarok/style-diesel-aut-210hp-tiron-de-arrastre/171774
Volkswagen|Volkswagen Amarok Diésel Panamericana (tirón de arrastre)|Pick Up|1046576.0|$1,000,000 – $1,049,999|Diésel|automática 10 velocidades|https://www.autocosmos.com.mx/catalogo/2024/volkswagen/amarok/diesel-panamericana-tiron-de-arrastre/171776
Volkswagen|Volkswagen Amarok Diésel Aventura (tirón de arrastre)|Pick Up|1102576.0|$1,100,000 – $1,149,999|Diésel|automática 10 velocidades|https://www.autocosmos.com.mx/catalogo/2024/volkswagen/amarok/diesel-aventura-tiron-de-arrastre/171777
Volkswagen|Volkswagen Caddy 1.6L Pasajeros (Blanco)|Van|640700.0|$600,000 – $649,999|Gasolina|manual 6 velocidades|https://www.autocosmos.com.mx/catalogo/2024/volkswagen/caddy/16l-pasajeros-blanco/170584
Volkswagen|Volkswagen Caddy 1.6L Pasajeros|Van|656743.0|$650,000 – $699,999|Gasolina|manual 6 velocidades|https://www.autocosmos.com.mx/catalogo/2024/volkswagen/caddy/16l-pasajeros/170585
Volkswagen|Volkswagen Caddy 2.0L TDi Pasajeros (Blanco)|Van|660700.0|$650,000 – $699,999|Diésel|manual 6 velocidades|https://www.autocosmos.com.mx/catalogo/2024/volkswagen/caddy/20l-tdi-pasajeros-blanco/170587
Volkswagen|Volkswagen Caddy 2.0L TDi Pasajeros|Van|676743.0|$650,000 – $699,999|Diésel|manual 6 velocidades|https://www.autocosmos.com.mx/catalogo/2024/volkswagen/caddy/20l-tdi-pasajeros/170586
Volkswagen|2025|Van||No disponible|Diésel|manual 6 velocidades|https://www.autocosmos.com.mx/catalogo/2025/volkswagen/crafter/35t-mwb/172714
Volkswagen|Volkswagen Crafter 3.5T LWB|Van|1023500.0|$1,000,000 – $1,049,999|Diésel|manual 6 velocidades|https://www.autocosmos.com.mx/catalogo/2025/volkswagen/crafter/35t-lwb/172715
